region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Stockholmskommun,Vasastan,"Hagagatan 18A, Gårdshus",2,38.0,1640,4000000,3809523
Stockholmskommun,Östermalm,Nybrogatan 73A,3,61.0,1197,8300000,8137254
Stockholmskommun,Vasastan,Frejgatan 19,3,87.0,2771,11200000,10467289
Stockholmskommun,Gamlastan,Stora Nygatan 34,3,82.0,2367,9700000,9238095
Stockholmskommun,Gärdet,Strindbergsgatan 38,3,85.0,4253,8250000,7932692
Stockholmskommun,NorraDjurgårdsstaden,"Labradorgatan 4, 3 tr",4,98.8,2806,12600000,12600000
Stockholmskommun,Vällingby,Multrågatan 25 (renoveringsobjekt),3,73.2,4720,2400000,12600000
Stockholmskommun,Östermalm,Sandelsgatan 16,4,98.0,4600,10000000,9523809
Stockholmskommun,Annedal,Tomtebobarnens Gata 5,2,64.5,3371,4000000,3508771
Stockholmskommun,Kungsholmen,"Essinge Brogata 23, 2tr",1,26.0,1623,2475000,2190265
Stockholmskommun,Vasastan,Sigtunagatan 13A,1,18.0,561,2620000,2298245
Stockholmskommun,Sätra,Kungssätravägen 14,3,79.0,5231,2600000,2500000
Stockholmskommun,Vasastan,Hagagatan 15F,3,77.0,3797,8500000,8018867
Stockholmskommun,Vällingby,"Kirunagatan 30, Vån 1",3,63.0,3177,2375000,2199074
Stockholmskommun,Aspudden,Blommensbergsvägen 186,2,58.0,3082,4550000,3888888
Stockholmskommun,Beckomberga,Beckomberga Ängsväg 49,2,59.0,3727,3140000,2990476
Stockholmskommun,Blåsut,Fyrvaktarkroken 10,2,64.0,3733,3900000,3362068
Stockholmskommun,Södermalm,Maria Prästgårdsgata 19A,3,71.0,4714,7200000,6990291
Nackakommun,Nacka,Sickla industriväg 14,2.5,64.5,3583,5300000,6990291
Stockholmskommun,Södermalm,"Vindragarvägen 2, 2 tr",2,61.0,3493,6290000,5990476
Stockholmskommun,Björkhagen,Karlskronavägen 6 A,4,91.0,5780,4900000,4495412
Stockholmskommun,Bromma,Björnsonsgatan 58,2,44.0,2810,2000000,1834862
Sundbybergskommun,Hallonbergen,Bergshöjden 36,3,82.1,4605,2400000,2400000
Sollentunakommun,SollentunaKärrdal,Lomvägen 25D,2,60.0,4181,1650000,1650000
Sundbybergskommun,Ör,Örsvängen 11,3,74.0,3806,3500000,1650000
Stockholmskommun,Vasastan,Bråvallagatan 9B - Accepterat pris!,1.5,34.0,1931,3930000,3852941
Stockholmskommun,Hägersten,Lotta Svärds Gränd 6,2,53.0,3225,3225000,2804347
Stockholmskommun,Enskede,Gamla Tyresövägen 351C,2,50.0,2102,3900000,3196721
Stockholmskommun,Kungsholmen,"Kungsholms Strand 101, 8 tr",4,106.0,6255,13300000,13300000
Nackakommun,Älta,"Vinkelhaksvägen 7, 1 tr",3,81.0,4750,4200000,3500000
Stockholmskommun,Bandhagen,Kallforsvägen 31,5,97.5,5632,4630000,3991379
Stockholmskommun,Kungsholmen,Fridhemsgatan 10A,3,76.0,4182,6150000,5642201
Stockholmskommun,Kungsholmen,Badstrandsvägen 6,7,183.0,7053,14500000,14500000
Stockholmskommun,Gärdet,"Sehlstedtsgatan 3, 2 tr",2,39.0,2000,3900000,3482142
Stockholmskommun,Traneberg,Hunnebergsvägen 5 - Accepterat pris!,1,36.0,2235,2750000,2750000
Stockholmskommun,Bagarmossen,Kolbäcksgränd 30,3,70.0,4382,4950000,3991935
Stockholmskommun,Östermalm,Valhallavägen 155,2.5,67.0,2667,6500000,6190476
Stockholmskommun,Vasastan,"Regeringsgatan 78, 2tr",3,73.0,1727,8400000,8000000
Stockholmskommun,Kungsholmen,"Stenkullavägen 48, etage",5,112.0,6536,10500000,10096153
Stockholmskommun,Björkhagen,Skanörvägen 3,3,66.5,4047,5010000,4513513
Stockholmskommun,Blåsut,Fyrvaktarkroken 30,4,99.0,6345,6260000,5796296
Stockholmskommun,Årsta,Orrfjärdsgränd 20B,2,65.0,4178,4200000,3589743
Stockholmskommun,Svedmyra,Brevvägen 9,2,47.0,2863,2620000,2403669
Stockholmskommun,Kungsholmen,Essinge Brogata 22,2,45.0,3309,3150000,2787610
Stockholmskommun,Södermalm,Bergsunds Strand 38,1.5,47.0,2232,4825000,3891129
Stockholmskommun,Vällingby,"Skattegårdsvägen 69, 1tr",2,61.8,4038,2100000,2000000
Solnakommun,VästraSkogen,"Johan Enbergs Väg 19, vån 7",2,68.0,3087,5620000,4803418
Stockholmskommun,Kista,Sorögatan 23,3,81.5,4744,2265000,2097222
Solnakommun,Råsunda,"Uppfartsvägen 5, 4 TR",1.5,38.0,2662,3000000,3000000
Nackakommun,Björknäs,"Vintervägen 4A, 3 tr vind",3,80.0,4574,3900000,3482142
Stockholmskommun,Bromma,"Dartanjangs Gata 48, vån 5",4,100.0,5393,5740000,5683168
Nackakommun,Saltängen,Fasanvägen 31,3,67.5,4085,3350000,3221153
Sollentunakommun,Helenelund,Stupvägen 71,3,78.0,4061,3340000,2982142
Stockholmskommun,Riksby,Drottningholmsvägen 348,2,51.0,2969,2950000,2500000
Solnakommun,Huvudsta,"Armégatan 11B, vån 7",2.5,62.0,3483,5000000,4807692
Stockholmskommun,Midsommarkransen,"Radiusbacken 39, vån 10",2,48.0,3200,4000000,3448275
Solnakommun,Råsunda,"Näckrosvägen 9, 2 tr",2,54.5,3253,3775000,3495370
Stockholmskommun,Södermalm,"Ölandsgatan 49C, 2,5 tr gårdshus",3,100.0,4280,12050000,10478260
Stockholmskommun,Bromma,Björnsonsgatan 118,2,59.0,3288,2500000,2403846
Stockholmskommun,Hässelby,"Astrakangatan 93, 1tr",2,55.0,3685,1900000,1900000
Stockholmskommun,Hägersten,Ellen Keys gata 57,1,29.0,1839,2100000,1891891
Stockholmskommun,Kungsholmen,Inedalsgatan 5,1,43.5,806,4350000,3990825
Stockholmskommun,Bromma,Klädesvägen 38,3,59.0,3343,3730000,3485981
Sollentunakommun,SollentunaCentrum,Kung Agnes väg 24,5,113.0,4598,7650000,7216981
Sollentunakommun,Häggvik,Flygarevägen 22D,1,20.0,1495,1850000,1697247
Stockholmskommun,Vasastan,Rådmansgatan 80a,2,24.0,1237,2850000,2714285
Stockholmskommun,Bromma,Runda vägen 24A,4,77.0,3564,6700000,2714285
Nackakommun,Älta,Storkällans väg 1,2,64.0,4004,4580000,4089285
Stockholmskommun,Svedmyra,"Jönåkersvägen 25, 3tr",2,56.0,3717,3000000,2654867
Sundbybergskommun,CentralaSundbyberg,Tulegatan 72,2,40.0,2471,2825000,2500000
Stockholmskommun,HammarbySjöstad,Hammarby allé 15,3,75.5,4278,6900000,6509433
Solnakommun,VästraSkogen,"Johan Enbergs Väg 5, 2 tr",3,78.0,3689,4270000,3990654
Stockholmskommun,Aspudden,Sigurd rings gata 12,3,68.0,4520,6750000,6428571
Nackakommun,Ektorp,Frihetsvägen 47,5,109.0,5836,5650000,5330188
Solnakommun,Bergshamra,Mårdstigen 10,2,33.5,1723,2500000,1984126
Stockholmskommun,Södermalm,"Bergsundsgatan 13, 5tr",1,19.4,1428,2095000,2095000
Stockholmskommun,Liljeholmskajen,"Liljeholmsvägen 12, 6tr",3,78.0,4709,6400000,5614035
Stockholmskommun,Kungsholmen,"Polhemsgatan 18 B, 3 tr",2,53.0,3218,5250000,5198019
Sundbybergskommun,Sundbyberg,"Hamngatan 26, 6 / 6tr",1.5,41.5,2760,3500000,2941176
Stockholmskommun,Liljeholmskajen,Årgångsgatan 1,3,83.0,3966,8495000,8495000
Stockholmskommun,Kungsholmen,Badstrandsvägen 20,1.5,49.0,2263,3600000,3428571
Sundbybergskommun,CentralaSundbyberg,Prästgårdsgatan 2,4,96.0,3826,7500000,7211538
Stockholmskommun,Södermalm,Verkstadsgatan 5,2,40.0,2185,4250000,3761061
Stockholmskommun,Östermalm,Nybrogatan 45E,3,96.0,3426,13500000,12500000
Stockholmskommun,Bredäng,"Ålgrytevägen 31, 4tr",2,50.0,3026,2600000,2203389
Stockholmskommun,HammarbySjöstad,"Virkesvägen 5E, 4tr",2,54.0,2835,4700000,4159292
Stockholmskommun,Södermalm,Flintbacken 2,1,29.5,1469,2350000,2259615
