region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Nackakommun,LägenhetLägenhetKvarnholmen,Siloplatsen 8,2,54 ,3355,4400000,3999999
Stockholmskommun,LägenhetLägenhetStureby,Skönviksvägen 297,3,59 ,3695,3350000,2791666
Stockholmskommun,Vasastan,"Hagagatan 16A, 4 tr",3,55 ,2883,6800000,6476190
Stockholmskommun,LägenhetLägenhetEnskededalen,Täppgränd 14,4,97 ,5310,5000000,6476190
Sundbybergskommun,LägenhetLägenhetLillaAlby,Högklintavägen 20,2,42 ,2721,3050000,2699115
Stockholmskommun,LägenhetLägenhetGröndal,Fregattvägen 44,2,56 ,3774,3800000,3193277
Stockholmskommun,Östermalm,"Skeppargatan 75, 1tr",1,24 ,1292,2830000,2398305
Solnakommun,Råsunda,Åsvägen 5,3,73 ,4171,5650000,5000000
Stockholmskommun,Kungsholmen,"Hjalmar Söderbergs Väg 2, 3tr",2,48 ,2995,4450000,4009009
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Fågelsången 3,2,38 ,2235,2720000,2495412
Solnakommun,LägenhetLägenhetHuvudsta,Infanterigatan 27,3,80.5 ,4017,4330000,3491935
Stockholmskommun,Kungsholmen,"Gambrinusgatan 4, 3 tr",2,53 ,3266,6000000,6000000
Stockholmskommun,Bromma,Styresman Sanders väg 6,3,70 ,4272,4100000,3693693
Stockholmskommun,Bromma,"Lämmelgränd 5, Accepterat pris!",2,58 ,3250,4200000,4117647
Solnakommun,LägenhetLägenhetBergshamra,Rådjursstigen 18,1,39 ,1984,2400000,2352941
Stockholmskommun,Skarpnäck,Gondolgatan 9,3,71 ,4246,3250000,2600000
Solnakommun,LägenhetLägenhetFrösunda,"Anders Lundströms Gata 12, 2 tr",1.5,55.8 ,3139,3520000,2983050
Stockholmskommun,LägenhetLägenhetHjorthagen,Lanforsvägen 29,2,44.2 ,3050,3000000,2803738
Stockholmskommun,Kungsholmen,"Drottningholmsvägen 72, 2 tr",2,38 ,1974,3570000,3245454
Stockholmskommun,LägenhetLägenhetBjörkhagen,Understensvägen 107,2,58.5 ,3894,6250000,4496402
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Fredsborgsgatan 8, 5 / 6 tr",3,88 ,3601,7250000,7107843
Stockholmskommun,Södermalm,Lorensbergsgatan 1A,2.5,69 ,3204,7200000,6857142
Solnakommun,LägenhetLägenhetHuvudsta,Arvid Tydéns allé 24,3,63 ,3142,4230000,3810810
Stockholmskommun,Kungsholmen,"Primusgatan 52, 10 tr",2,63.5 ,3725,5800000,5686274
Nackakommun,Sickla,Sickla allé 13E,2,47.5 ,2429,3700000,3189655
Stockholmskommun,LägenhetLägenhetKista,"Kista Alléväg 9, plan 0 (3-1001)",3,79.9 ,4258,3300000,3300000
Nackakommun,LägenhetLägenhetFinntorp,Finntorpsvägen 9,3,73 ,4139,4300000,3706896
Stockholmskommun,LägenhetLägenhetFarsta,"Ågesta broväg 62, 4tr",2,58 ,3477,2960000,2487394
Stockholmskommun,LägenhetLägenhetSätra,Hållsätrabacken 30,1,39 ,2723,1495000,1495000
Stockholmskommun,LägenhetLägenhetÖstbergahöjden,Fageredsgränd 8,2.5,71 ,4108,2365000,2092920
Stockholmskommun,Kungsholmen,"Kristinebergs slottsväg 7, 4 tr",2,58 ,3317,5160000,4914285
Stockholmskommun,Kungsholmen,"Sysslomansgatan 24, 8tr",1,24 ,1230,2900000,2685185
Stockholmskommun,LägenhetLägenhetCity,"Vattugatan 13, 8 tr",3,96 ,5225,8150000,7761904
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Lugnets Allé 36, pl 7",3,82 ,3293,7150000,7009803
Stockholmskommun,LägenhetLägenhetSpångaKyrka,Svinningegränd 19,3,83.5 ,5602,1760000,1599999
Stockholmskommun,Bromma,Granbacken 9 1tr,2,46.5 ,3548,2800000,2456140
Solnakommun,LägenhetLägenhetBergshamra,Åbergssons Väg 11,2.5,63 ,3047,4285000,3483739
Stockholmskommun,Midsommarkransen,Cedergrensvägen 22,2,35 ,2235,2775000,2392241
Stockholmskommun,LägenhetLägenhetGärdet,"Rindögatan 17, 9 tr",3,68 ,3906,8150000,7836538
Stockholmskommun,Vasastan,"Vanadisvägen 31B, 1tr",2,53 ,2414,5875000,4978813
Stockholmskommun,LägenhetLägenhetNorraDjurgårdsstaden,"Fagningsgatan 5, 6tr",3,79 ,4596,9200000,8000000
Stockholmskommun,LägenhetLägenhetHägerstensåsen,Bokbindarvägen 51,2,50 ,3182,3500000,2845528
Solnakommun,LägenhetLägenhetArenastaden,"Evenemangsgatan 18, 15tr",2,43 ,1731,3500000,3500000
Stockholmskommun,Vasastan,"Torsgatan 41, 5 tr",3,88 ,3046,11030000,9936936
Stockholmskommun,LägenhetLägenhetKista,"Helsingörsgatan 30, 2tr",2,47.5 ,3712,2000000,1886792
Stockholmskommun,Kungsholmen,"Lindhagensgatan 139B, 7tr",2,67.5 ,2759,6300000,6237623
Stockholmskommun,LägenhetLägenhetGloben,Gullmarsvägen 8,2,50 ,2700,3000000,2803738
Solnakommun,LägenhetLägenhetArenastaden,Evenemangsgatan 14,2,57 ,2657,3750000,3409090
Nackakommun,LägenhetLägenhetNackaForum,"Kantatvägen 19, 1tr",3,84.5 ,5929,3800000,3193277
Stockholmskommun,Kungsholmen,"Eknäsvägen 4A, högst upp!",2,49 ,2953,4225000,3673913
Stockholmskommun,LägenhetLägenhetAxelsberg,"Stjernströms Väg 5, vån 3",3,61.9 ,3856,4690000,3908333
Stockholmskommun,Bromma,"Mariehällsvägen 4, 4 tr.",2,49 ,3389,3450000,3000000
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Vingårdsgatan 46,3,110 ,4866,10900000,10000000
Stockholmskommun,Midsommarkransen,Responsgatan 14,2,53 ,3321,3400000,2982456
Nackakommun,LägenhetLägenhetFinnberget,Finnbergsvägen 68,3,90 ,4953,5202000,5001923
Nackakommun,LägenhetLägenhetFinnbodaHamn,Kvarnholmsvägen 39D,2,50 ,3465,3570000,3500000
Sundbybergskommun,LägenhetLägenhetDuvbo,Björkhagsvägen 14,2,60+14 ,3626,3650000,3509615
Stockholmskommun,Södermalm,Bohusgatan 47,4,87 ,4585,6600000,6226415
Solnakommun,LägenhetLägenhetSolnaCentrum,"Klippgatan 8B, 5tr",3,75.5 ,2771,4375000,3977272
Solnakommun,LägenhetLägenhetBergshamra,Rådjursstigen 42,4,101.5 ,3708,5685000,4986842
Stockholmskommun,Midsommarkransen,"Svandammsvägen 31C, vån 2 - Accepterat pris!",2,64 ,4093,4050000,3932038
Stockholmskommun,LägenhetLägenhetCentralaÅrsta,Svärdlångsvägen 54,3,67 ,3640,3925000,3504464
Stockholmskommun,Kungsholmen,Fleminggatan 36C våning 6 / 6!,2,62 ,2370,5800000,5471698
Sundbybergskommun,LägenhetLägenhetUrsvik,Oxenstiernas Allé 31,4,92.3 ,4995,4430000,3990990
Stockholmskommun,LägenhetLägenhetGröndal,Ekensbergsvägen 80,2,28 ,3143,2200000,1896551
Stockholmskommun,Södermalm,Östgötagatan 89,2,37 ,1711,3300000,3300000
Stockholmskommun,Södermalm,Gotlandsgatan 76 B,1,39 ,1466,3700000,3457943
Stockholmskommun,LägenhetLägenhetHögdalen,Stenkvistavägen 6,1,39 ,2737,2225000,1986607
Sundbybergskommun,LägenhetLägenhetRissne,Mjölnerbacken 75,4,94 ,4516,3500000,1986607
Stockholmskommun,Kungsholmen,Sysslomansgatan 8,2,48 ,2379,4650000,4266055
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Tulegatan 18,2,49 ,2765,4275000,4266055
Stockholmskommun,Hässelby,Mirabellbacken 20,3,76 ,4679,2810000,2097014
Stockholmskommun,Kungsholmen,"Frödingsvägen 1, 2 tr.",2,43 ,2262,3980000,3940594
Stockholmskommun,Södermalm,Helgalunden 5,2,58 ,4339,5500000,4782608
Stockholmskommun,Kungsholmen,Essinge Brogata 27,1,26.5 ,1545,2500000,2000000
Sundbybergskommun,LägenhetLägenhetRissne,Lavettvägen 34,4,97 ,5409,3500000,3333333
Sollentunakommun,LägenhetLägenhetRotsunda,"Annerovägen 14, 2tr",3,91.6 ,5586,3450000,3194444
Solnakommun,Råsunda,Lövgatan 68,2,60 ,2321,3550000,2983193
Sollentunakommun,LägenhetLägenhetViby,Lillies Väg 98,4,94.5 ,4423,4375000,4206730
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,"Rosengatan 8, 3 tr",2,45 ,2868,3600000,3185840
Stockholmskommun,LägenhetLägenhetHögdalen,Trollesundsvägen 173,3,78.5 ,4522,3500000,3097345
Solnakommun,LägenhetLägenhetHagaNorra,Nordstjärnegatan 2,4,131.6 ,5873,8375000,7683486
Sundbybergskommun,LägenhetLägenhetSundbyberg,Gamla Enköpingsvägen 152,1,34.5 ,2410,2000000,2000000
Stockholmskommun,Södermalm,"Kocksgatan 36, 4 tr",2,30.4 ,1863,3560000,3178571
Stockholmskommun,Midsommarkransen,Tegelbruksvägen 40,2,56 ,4087,4900000,4188034
Stockholmskommun,LägenhetLägenhetSköndal,Spritsvägen 11,2,42 ,2600,2200000,2200000
Stockholmskommun,Kungsholmen,"Garvargatan 20, 5 / 5 tr",2,34 ,2088,4250000,4009433
Stockholmskommun,LägenhetLägenhetKista,Imatragatan 250,2,47 ,3189,1700000,1491228
Stockholmskommun,LägenhetLägenhetÅrsta,Kolsnarsvägen 7,2,42.7 ,2547,3050000,2479674
Stockholmskommun,Östermalm,Banérgatan 31,3,87 ,4899,14500000,12500000
Nackakommun,LägenhetLägenhetEkudden,"Ekuddsvägen 27, 7tr",2,66 ,3915,4800000,4485981
Stockholmskommun,LägenhetLägenhetJohannesfred,Ståltrådsvägen 54,2,60 ,2910,3630000,3000000
Stockholmskommun,LägenhetLägenhetÅrsta,"Årstavägen 133, 1 tr",3,58 ,4272,3350000,2991071
Stockholmskommun,LägenhetLägenhetGärdet,Rindögatan 25,2,38 ,1514,4200000,3749999
Nackakommun,LägenhetLägenhetOrminge,"Utövägen 22, 2tr",4,90 ,5667,3600000,3749999
Stockholmskommun,Vasastan,"Vanadisvägen 34, 2,5 tr",5.5,149 ,4441,15200000,15049504
Stockholmskommun,LägenhetLägenhetLiljeholmen,"Liljeholmsgränd 6, 5 tr",2,49 ,2448,4050000,4009900
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Finn Malmgrens Väg 2B,2,60 ,3902,4100000,3504273
Stockholmskommun,Vasastan,Surbrunnsgatan 43B,2,48 ,2614,6200000,5740740
Nackakommun,LägenhetLägenhetSkogalund,"Per Hallströms Väg 10, 3tr",3,71 ,4584,2900000,2685185
Stockholmskommun,LägenhetLägenhetÅkeslund,Stopvägen 22,4,77 ,4515,5200000,5000000
Stockholmskommun,LägenhetLägenhetHägerstensåsen,Bokbindarvägen 51,2,50 ,3182,3200000,2807017
Stockholmskommun,Kungsholmen,Igeldammsgatan 20,1,37 ,1825,3650000,3543689
Stockholmskommun,Östermalm,Linnégatan 39A,3,66 ,2964,9250000,8894230
Stockholmskommun,LägenhetLägenhetÅrsta,"Malgomajvägen 6, 3 tr",2,57 ,4091,3500000,2777777
Stockholmskommun,LägenhetLägenhetAspudden,Husabyvägen 39,3,69 ,4313,5450000,5240384
Stockholmskommun,Kungsholmen,"Sankt Eriksgatan 1, 1 tr",3,84 ,4097,9430000,8495495
Stockholmskommun,Södermalm,Bjurholmsplan 23,2,34 ,2374,3830000,3389380
Stockholmskommun,Vällingby,Abiskovägen 14,3,75 ,3671,2300000,2300000
Stockholmskommun,Södermalm,"Högbergsgatan 18 / Roddargatan 8, 1 tr",2,49 ,1808,4750000,4398148
Stockholmskommun,Vasastan,Kungstensgatan 53A,2,30 ,2005,3700000,3394495
Stockholmskommun,Vasastan,Dalagatan 78C,2,52 ,2089,7100000,6761904
Nackakommun,LägenhetLägenhetOrminge,Ormingeringen 58B,4,91 ,-,3050000,6761904
Solnakommun,Råsunda,Gränsgatan 26,1.5,36 ,2010,2450000,2289719
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Sjöviksvägen 140, 9tr",2,49 ,3253,4150000,3990384
Nackakommun,LägenhetLägenhetNacka,Garverigränd 1,4,97.5 ,5812,7900000,3990384
Stockholmskommun,Södermalm,Magnus Ladulåsgatan 21,3,66 ,3174,5790000,4991379
Stockholmskommun,LägenhetLägenhetHagsätra,Vintrosagatan 50 3tr,3,73 ,3830,3085000,2187943
Stockholmskommun,Kungsholmen,"Kungsklippan 5, 1tr",2,46 ,2038,4700000,4607843
Stockholmskommun,LägenhetLägenhetSolhem,Logvägen 79,1,42.5 ,2624,1750000,1699029
Stockholmskommun,Södermalm,Götgatan 118,4,93 ,3968,8300000,1699029
Stockholmskommun,LägenhetLägenhetÅrsta,Kolsnarsvägen 21,2.5,54.2 ,3323,3660000,3155172
Nackakommun,LägenhetLägenhetNacka,"Fingerörtsvägen 3, 4 tr",3.5,84 ,5378,5000000,5000000
Stockholmskommun,LägenhetLägenhetHornstull,Folkskolegatan 3,2,55 ,3027,5700000,5000000
Stockholmskommun,Vasastan,"Torsgatan 58, 1,5 tr.",2,41 ,2991,4200000,4000000
Stockholmskommun,LägenhetLägenhetÄlvsjö,"Kabelverksgatan 20, vån 7 av 7",2,44 ,2856,3050000,2798165
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Hildebergsvägen 24,1.5,38 ,2970,2690000,2401785
Stockholmskommun,LägenhetLägenhetVästertorp,Stöttingsgränd 16,2,59 ,3225,3200000,2807017
Stockholmskommun,LägenhetLägenhetSöderbergaAllé,"Söderberga Allé 32, 1tr",4,104 ,7000,3395000,3395000
Stockholmskommun,LägenhetLägenhetVårberg,Gränsholmsbacken 8,3,65 ,3353,2200000,1946902
Stockholmskommun,LägenhetLägenhetHornstull,Slipgatan 14,1.5,39 ,2367,3300000,2999999
Stockholmskommun,LägenhetLägenhetHornstull,Lignagatan 4,3,75 ,3565,6510000,6200000
Stockholmskommun,LägenhetLägenhetStureby,"Bastuhagsvägen 10,",1,19 ,1030,1650000,1650000
Stockholmskommun,LägenhetLägenhetÄlvsjö,Tvååkersgränd 1,3,82 ,5280,3500000,1650000
Stockholmskommun,LägenhetLägenhetÅrsta,"Siljansvägen 74, 2,5tr",3,74 ,4906,4225000,3300781
Stockholmskommun,LägenhetLägenhetSköndal,"Kubbegatan 4, 3tr",2,53 ,2779,2450000,2247706
Stockholmskommun,LägenhetLägenhetBandhagen,Gillerbacken 28,2,69 ,3990,900000,687022
Stockholmskommun,LägenhetLägenhetVasastaden,Tegnérgatan 55D - Två terrasser,2,41 ,2769,7150000,6499999
Stockholmskommun,Södermalm,"Katarina Bangata 31 A, 4 tr ö.g.",2,69 ,2265,7625000,6517094
Solnakommun,LägenhetLägenhetHuvudsta,Lundagatan 11,2,62 ,3037,3100000,2743362
Stockholmskommun,Bromma,Dartanjangs Gata 60,3,76 ,4374,3900000,3900000
Nackakommun,LägenhetLägenhetVästraOrminge,Ormingeringen 73,1.5,37 ,2979,1805000,1702830
Stockholmskommun,LägenhetLägenhetKista,"Langelandsgatan 53, 3tr",3,76.5 ,5052,2450000,2450000
Stockholmskommun,Kungsholmen,"Gjutargatan 12, vån 3",1,24 ,1225,2720000,2495412
Sollentunakommun,LägenhetLägenhetHäggvik,Ugglevägen 7,4,84 ,4865,3495000,3495000
Sundbybergskommun,LägenhetLägenhetRissne,Rissneleden 159 - VÅN6,3.5,82.5 ,4269,4480000,3584000
Nackakommun,Sickla,Gillevägen 3,1,26.5 ,1773,2150000,1902654
Stockholmskommun,LägenhetLägenhetFredhäll,"Vitalisvägen 7, 1,5 tr",1.5,40 ,2114,3300000,3142857
Stockholmskommun,LägenhetLägenhetHägersten,"Klubbacken 18, 3 tr",2,43 ,2225,3000000,2608695
Stockholmskommun,Södermalm,"Tavastgatan 5, 1tr - Accepterat pris!",2,44 ,2838,4700000,4700000
Sollentunakommun,LägenhetLägenhetHäggvik,Sollentunavägen 307,2,45 ,2681,2770000,2742574
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Albygatan 120,2,42.5 ,2674,2600000,2241379
Stockholmskommun,Telefonplan,Bäckvägen 79,2,38 ,3198,2750000,2291666
Stockholmskommun,LägenhetLägenhetHökarängen,"Pepparvägen 45, 3 av 3 tr",2,47 ,3438,2600000,2000000
Stockholmskommun,Vasastan,"Västmannagatan 29, 3 tr",3,76 ,2775,9275000,8918269
Stockholmskommun,Södermalm,Bondegatan 51,3,70 ,3633,7000000,5982905
Stockholmskommun,LägenhetLägenhetÄlvsjöbadet,Lillhagsvägen 18,3.5,71 ,5089,2900000,2000000
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Hamngatan 31A,3,79 ,3864,6050000,6050000
Sollentunakommun,LägenhetLägenhetTureberg,Blåklockevägen 11,3,72 ,4680,3000000,3000000
Stockholmskommun,Kungsholmen,"Kungsklippan 12, 5 tr",1,31 ,2690,3100000,2897196
Stockholmskommun,Södermalm,Katarina Bangata 69,3,85 ,4278,7650000,7650000
Nackakommun,LägenhetLägenhetNackaStrand,Augustendalsvägen 27,1,33 ,2075,2450000,2401960
Stockholmskommun,Södermalm,"Klippgatan 21, 5 trp",2,50 ,3468,5230000,4508620
Stockholmskommun,Södermalm,Krukmakargatan 26,2,53 ,2821,5180000,4980769
Stockholmskommun,LägenhetLägenhetBredäng,Ålgrytevägen 29,1.5,30.5 ,2092,2050000,1898148
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,"Tulegatan 5, 2 tr",2,56 ,3162,3900000,3305084
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,"Tulegatan 18, Vån 14 / 15",2,49 ,2690,4520000,4000000
Stockholmskommun,LägenhetLägenhetTraneberg,Porfyrvägen 9,2,41 ,3042,3060000,2756756
Stockholmskommun,Kungsholmen,"Kungsklippan 20, 4tr",1,27 ,2391,2900000,2500000
Stockholmskommun,LägenhetLägenhetGröndal,"Ekensbergsvägen 126, 1tr",3,58 ,3236,4000000,3508771
Solnakommun,LägenhetLägenhetVästraSkogen,"Tecknarvägen 7, vån 6 av 6",3,65.5 ,3848,5100000,5000000
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Fredsgatan 17,2,44 ,2368,3300000,2796610
Sundbybergskommun,LägenhetLägenhetUrsvik,Oxenstiernas Allé 22,4,98 ,5685,4200000,3888888
Stockholmskommun,Södermalm,Gotlandsgatan 60,2,33 ,1651,3730000,3300884
Sollentunakommun,LägenhetLägenhetSilverdal,Silverdalsvägen 31,2.5,62 ,2733,2850000,2688679
Stockholmskommun,Kungsholmen,Kellgrensgatan 10,3,78.5 ,4525,7500000,7009345
Sollentunakommun,LägenhetLägenhetHäggvik,Klasrovägen 31,2,54.9 ,3214,2650000,2650000
Solnakommun,Råsunda,Uppfartsvägen 8,1.5,38 ,2822,2850000,2499999
Stockholmskommun,LägenhetLägenhetGröndal,"Sannadalsvägen 14, 2 / 2tr",3,63 ,3833,5150000,5150000
Stockholmskommun,Kungsholmen,"Jaktvarvsplan 3, 2tr",2,30 ,1715,3300000,2894736
Nackakommun,Sickla,Atlasvägen 39,1.5,37 ,1405,3050000,2242647
Stockholmskommun,Kungsholmen,Mitisgatan 4,3,73.5 ,3765,8300000,7980769
Stockholmskommun,Bromma,Fredrikslundsvägen 45,2,48 ,2938,3150000,2739130
Stockholmskommun,LägenhetLägenhetGröndal,"Fågelsångsvägen 13, vån 10",2,52 ,2683,4510000,3696721
Stockholmskommun,Kungsholmen,"Lidnersgatan 12A, 4 tr",2,39.5 ,3071,3700000,3303571
Sollentunakommun,LägenhetLägenhetTegelhagen,Skogstorpsvägen 152 1 tr,3,76 ,4611,4000000,3773584
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Lidköpingsvägen 49,2,48 ,3719,3500000,2991452
Stockholmskommun,LägenhetLägenhetAbrahamsberg,Registervägen 18,2,45 ,2057,2600000,2300884
Stockholmskommun,Kungsholmen,"Ehrensvärdsgatan 4, 1½ tr",2,43 ,1605,4150000,3990384
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Finngrundsvägen 5,2,60.5 ,3078,4450000,4009009
Stockholmskommun,Midsommarkransen,"Tellusborgsvägen 92, vån 3",1.5,36 ,2045,2750000,2696078
Stockholmskommun,LägenhetLägenhetSkärholmen,Falkholmsgränd 29,3,83.5 ,5928,2300000,2000000
Stockholmskommun,LägenhetLägenhetHägerstenshamnen,Selmedalsringen 8,3,85 ,5030,5650000,5000000
Stockholmskommun,Kungsholmen,Essinge Brogata 39,2,31 ,2446,2900000,2396694
Stockholmskommun,Östermalm,"Kungstensgatan 3, 4 tr",4,117 ,4715,17400000,16893203
Stockholmskommun,LägenhetLägenhetAkalla,Sibeliusgången 50,2,45.4 ,2945,1650000,1650000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Johan Printz väg 10,2,37 ,2136,2800000,2393162
Stockholmskommun,Gamla Stan,Skinnarviksringen 2,1,24 ,1869,3065000,2452000
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,"Ekfatsgatan 1, 3tr",4,105 ,5112,11300000,10761904
Solnakommun,LägenhetLägenhetSkytteholm,Ankdammsgatan 25,3,92 ,4380,4550000,3500000
Stockholmskommun,Östermalm,Ängskärsgatan 3,2.5,61 ,3071,6500000,6372549
Stockholmskommun,LägenhetLägenhetBirkastan,Tomtebogatan 17,4,112 ,3717,11000000,10185185
Stockholmskommun,LägenhetLägenhetNorrmalm,"Olof Palmes gata 12, Accepterat pris",2,39 ,1877,4150000,4150000
Stockholmskommun,LägenhetLägenhetÖrnsberg,Gösta Ekmans väg 17,5,122 ,6759,8500000,7522123
Stockholmskommun,LägenhetLägenhetNedreGärdet,De Geersgatan 16,3,78 ,3949,11050000,11050000
Stockholmskommun,LägenhetLägenhetSpånga,Bärkingeplan 13,2,69 ,4355,1400000,992907
Stockholmskommun,Vasastan,Holländargatan 40,2,65 ,2762,7850000,6946902
Stockholmskommun,Midsommarkransen,Fastlagsvägen 56A,3,95+9 ,4921,6800000,6296296
Nackakommun,LägenhetLägenhetKvarnholmen,Mjölnarvägen 6A,4,104 ,5180,10500000,10096153
Stockholmskommun,Östermalm,Artillerigatan 65,2,51 ,2823,5600000,5333333
Stockholmskommun,Östermalm,"Brahegatan 19, 4 tr",3,56 ,2106,7800000,7647058
Nackakommun,LägenhetLägenhetNeglinge,Sturevägen 12,4,78 ,4400,3195000,3195000
Stockholmskommun,Kungsholmen,"Wargentinsgatan 5 B, 4 tr",2,40 ,2257,4750000,3991596
Stockholmskommun,Östermalm,Skeppargatan 70,3,115 ,8896,11500000,10360360
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Sjöviksvägen 25,2,59 ,3088,4850000,4008264
Stockholmskommun,LägenhetLägenhetSpånga,Bennebolsgatan 40 (Våning 3),4,97 ,5868,3770000,3696078
Stockholmskommun,LägenhetLägenhetÄlvsjö,Trumslagargatan 22,1.5,28 ,1859,1950000,3696078
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,Hammarby allé 127,2,42 ,2536,3400000,2982456
Stockholmskommun,LägenhetLägenhetBredäng,Odd fellowvägen 38,2,64.7+21 ,3716,3600000,3600000
Nackakommun,LägenhetLägenhetSkogalundsklippan,"Skogalundsklippan 22, 1tr",4,86.5 ,5687,3800000,3486238
Solnakommun,LägenhetLägenhetFrösunda,"Gustav III:s Boulevard 167, 3 tr",4,108 ,4954,6500000,6250000
Solnakommun,LägenhetLägenhetJärvastaden,Fridensborgsvägen 27,2,62 ,3429,3650000,3379629
Nackakommun,LägenhetLägenhetTollare,"Tollare torg 4, 2 / 2 tr",4,93 ,4520,6000000,5714285
Stockholmskommun,LägenhetLägenhetSätra,"Kungssätravägen 18, vån 4 av 7",2,41 ,2683,2070000,1990384
Stockholmskommun,Kungsholmen,Love almqvists väg 4A - Accepterat pris,2,37.5 ,3060,3200000,3200000
Sundbybergskommun,LägenhetLägenhetRissne,Kavallerivägen 2B,2,55 ,2979,2830000,2504424
Stockholmskommun,Vasastan,Regeringsgatan 76,2,46 ,1156,5060000,4477876
Stockholmskommun,Kungsholmen,Pontonjärgatan 45A,2,36 ,2176,3800000,3392857
Solnakommun,LägenhetLägenhetSolnaCentrum,"Klippgatan 12C, vån 5",2,59.5 ,2584,3400000,3300970
Stockholmskommun,Södermalm,"Folkungagatan 85 / Nytorgsgatan, 3 tr",3,87 ,3236,11410000,9276422
Stockholmskommun,Södermalm,"Åsögatan 190, vån 5",1,31 ,1543,3950000,3291666
Stockholmskommun,LägenhetLägenhetHögdalen,Skebokvarnsvägen 245,4,85 ,4991,3050000,2990196
Nackakommun,LägenhetLägenhetÄlta,Finserudsgränd 3D,3,59 ,3681,3000000,2803738
Sundbybergskommun,LägenhetLägenhetBrotorp,Brogatan 6,3,79.5 ,4306,4500000,4205607
Stockholmskommun,LägenhetLägenhetKista,Kista alléväg 33,2,52 ,2429,2450000,2401960
Solnakommun,Råsunda,Hasselstigen 8,2,55 ,2485,4050000,3681818
Stockholmskommun,Kungsholmen,Bergsgatan 55,2.5,67 ,2443,7100000,6960784
Stockholmskommun,LägenhetLägenhetAkalla,"Sibeliusgången 38, 7 tr",3.5,80.9 ,4857,2200000,1999999
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Korphoppsgatan 33, plan 5 & 6 (Högst upp)",6,150 ,9312,15000000,13043478
Solnakommun,Råsunda,"Bollgatan 5, 4tr",4,99 ,1794,8200000,7522935
Stockholmskommun,Telefonplan,"Mejselvägen 46, vån 3 av 3",1.5,32 ,3281,2250000,2250000
